"Symbol","Range","Timestamp"
"KEI","12.799999999999955","30-Jan-20"
"KELLTONTEC","2.0","30-Jan-20"
"KENNAMET","33.05000000000018","30-Jan-20"
"KERNEX","0.9499999999999993","30-Jan-20"
"KESORAMIND","1.6999999999999957","30-Jan-20"
"KEYFINSERV","0.0","30-Jan-20"
"KGL","0.09999999999999998","30-Jan-20"
"KHADIM","4.949999999999989","30-Jan-20"
"KHAITANLTD","0.8000000000000007","30-Jan-20"
"KHFM","0.15000000000000213","30-Jan-20"
"KICL","47.0","30-Jan-20"
"KILITCH","8.200000000000003","30-Jan-20"
"KINGFA","42.950000000000045","30-Jan-20"
"KIOCL","4.900000000000006","30-Jan-20"
"KIRIINDUS","18.400000000000034","30-Jan-20"
"KIRLFER","2.8000000000000114","30-Jan-20"
"KIRLOSBROS","6.349999999999994","30-Jan-20"
"KIRLOSENG","5.199999999999989","30-Jan-20"
"KIRLOSIND","83.45000000000005","30-Jan-20"
"KITEX","7.0","30-Jan-20"
"KKCL","22.799999999999955","30-Jan-20"
"KMSUGAR","0.3000000000000007","30-Jan-20"
"KNRCON","12.550000000000011","30-Jan-20"
"KOHINOOR","0.6000000000000014","30-Jan-20"
"KOKUYOCMLN","4.400000000000006","30-Jan-20"
"KOLTEPATIL","11.300000000000011","30-Jan-20"
"KOPRAN","1.3999999999999986","30-Jan-20"
"KOTAKBANK","22.799999999999955","30-Jan-20"
"KOTAKBKETF","6.399999999999977","30-Jan-20"
"KOTAKGOLD","4.800000000000011","30-Jan-20"
"KOTAKNIFTY","1.0500000000000114","30-Jan-20"
"KOTAKNV20","1.1599999999999966","30-Jan-20"
"KOTAKPSUBK","2.1999999999999886","30-Jan-20"
"KOTARISUG","1.3000000000000007","30-Jan-20"
"KOTHARIPET","1.1999999999999993","30-Jan-20"
"KOTHARIPRO","3.9000000000000057","30-Jan-20"
"KPITTECH","5.150000000000006","30-Jan-20"
"KPRMILL","21.25","30-Jan-20"
"KRBL","17.94999999999999","30-Jan-20"
"KREBSBIO","5.25","30-Jan-20"
"KRIDHANINF","0.1499999999999999","30-Jan-20"
"KSB","28.049999999999955","30-Jan-20"
"KSCL","12.649999999999977","30-Jan-20"
"KSERASERA","0.04999999999999999","30-Jan-20"
"KSK","0.10000000000000003","30-Jan-20"
"KSL","12.699999999999989","30-Jan-20"
"KTKBANK","1.2000000000000028","30-Jan-20"
"KUANTUM","24.899999999999977","30-Jan-20"
"KWALITY","0.1499999999999999","30-Jan-20"
"L&TFH","4.099999999999994","30-Jan-20"
"L&TFINANCE","62.960000000000036","30-Jan-20"
"L&TFINANCE","0.0","30-Jan-20"
"L&TFINANCE","0.0","30-Jan-20"
"L&TFINANCE","8.700000000000045","30-Jan-20"
"L&TFINANCE","11.0","30-Jan-20"
"L&TINFRA","41.44999999999993","30-Jan-20"
"L&TINFRA","5.0","30-Jan-20"
"L&TINFRA","0.0","30-Jan-20"
"L&TINFRA","0.0","30-Jan-20"
"L&TINFRA","9.950000000000045","30-Jan-20"
"LAKSHVILAS","0.75","30-Jan-20"
"LALPATHLAB","81.40000000000009","30-Jan-20"
"LAMBODHARA","2.3000000000000043","30-Jan-20"
"LAOPALA","9.650000000000006","30-Jan-20"
"LASA","0.0","30-Jan-20"
"LAURUSLABS","30.44999999999999","30-Jan-20"
"LAXMIMACH","67.5","30-Jan-20"
"LEMONTREE","0.8999999999999986","30-Jan-20"
"LFIC","5.799999999999997","30-Jan-20"
"LGBBROSLTD","8.449999999999989","30-Jan-20"
"LGBFORGE","0.04999999999999982","30-Jan-20"
"LIBAS","3.3999999999999986","30-Jan-20"
"LIBERTSHOE","3.5","30-Jan-20"
"LICHSGFIN","26.75","30-Jan-20"
"LICNETFGSC","2.8999999999999986","30-Jan-20"
"LICNETFN50","2.4399999999999977","30-Jan-20"
"LICNETFSEN","25.799999999999955","30-Jan-20"
"LICNFNHGP","3.5999999999999943","30-Jan-20"
"LINCOLN","10.349999999999994","30-Jan-20"
"LINCPEN","15.0","30-Jan-20"
"LINDEINDIA","27.200000000000045","30-Jan-20"
"LIQUIDBEES","0.7599999999999909","30-Jan-20"
"LIQUIDETF","0.01999999999998181","30-Jan-20"
"LOKESHMACH","1.1999999999999957","30-Jan-20"
"LOTUSEYE","2.349999999999998","30-Jan-20"
"LOVABLE","1.5499999999999972","30-Jan-20"
"LPDC","0.10000000000000009","30-Jan-20"
"LSIL","0.10000000000000003","30-Jan-20"
"LT","23.799999999999955","30-Jan-20"
"LTI","20.0","30-Jan-20"
"LTTS","60.0","30-Jan-20"
"LUMAXIND","34.5","30-Jan-20"
"LUMAXTECH","3.450000000000003","30-Jan-20"
"LUPIN","20.350000000000023","30-Jan-20"
"LUXIND","34.84999999999991","30-Jan-20"
"LYKALABS","1.1999999999999993","30-Jan-20"
"LYPSAGEMS","0.5","30-Jan-20"
"M&M","23.699999999999932","30-Jan-20"
"M&MFIN","11.449999999999989","30-Jan-20"
"M&MFIN","3.990000000000009","30-Jan-20"
"M&MFIN","5.0","30-Jan-20"
"M100","0.6700000000000017","30-Jan-20"
"M14RG","0.25","30-Jan-20"
"M17RD","0.10000000000000053","30-Jan-20"
"M50","1.0700000000000074","30-Jan-20"
"MAANALU","1.9500000000000028","30-Jan-20"
"MACPOWER","3.950000000000003","30-Jan-20"
"MADHAV","3.3000000000000007","30-Jan-20"
"MADHUCON","0.15000000000000036","30-Jan-20"
"MADRASFERT","2.1499999999999986","30-Jan-20"
"MAGADSUGAR","3.4000000000000057","30-Jan-20"
"MAGMA","2.6499999999999986","30-Jan-20"
"MAGNUM","0.2999999999999998","30-Jan-20"
"MAHABANK","0.40000000000000036","30-Jan-20"
"MAHAPEXLTD","4.450000000000003","30-Jan-20"
"MAHASTEEL","4.450000000000003","30-Jan-20"
"MAHESHWARI","28.80000000000001","30-Jan-20"
"MAHICKRA","0.9500000000000028","30-Jan-20"
"MAHINDCIE","7.400000000000006","30-Jan-20"
"MAHLIFE","12.849999999999966","30-Jan-20"
"MAHLOG","9.899999999999977","30-Jan-20"
"MAHSCOOTER","134.85000000000036","30-Jan-20"
"MAHSEAMLES","8.75","30-Jan-20"
"MAITHANALL","27.700000000000045","30-Jan-20"
"MAJESCO","21.399999999999977","30-Jan-20"
"MALUPAPER","1.3000000000000043","30-Jan-20"
"MAN50ETF","0.7000000000000028","30-Jan-20"
"MANAKALUCO","0.5499999999999998","30-Jan-20"
"MANAKCOAT","0.19999999999999973","30-Jan-20"
"MANAKSIA","1.0","30-Jan-20"
"MANAKSTEEL","0.6999999999999993","30-Jan-20"
"MANALIPETC","1.1999999999999993","30-Jan-20"
"MANAPPURAM","7.699999999999989","30-Jan-20"
"MANGALAM","2.3500000000000014","30-Jan-20"
"MANGCHEFER","1.0","30-Jan-20"
"MANGLMCEM","10.050000000000011","30-Jan-20"
"MANGTIMBER","0.40000000000000036","30-Jan-20"
"MANINDS","2.0","30-Jan-20"
"MANINFRA","1.1499999999999986","30-Jan-20"
"MANUGRAPH","1.299999999999999","30-Jan-20"
"MARALOVER","1.049999999999999","30-Jan-20"
"MARATHON","11.449999999999989","30-Jan-20"
"MARICO","14.599999999999966","30-Jan-20"
"MARINE","1.5","30-Jan-20"
"MARKSANS","1.1000000000000014","30-Jan-20"
"MARUTI","68.0","30-Jan-20"
"MASFIN","70.54999999999995","30-Jan-20"
"MASKINVEST","0.0","30-Jan-20"
"MASTEK","13.25","30-Jan-20"
"MATRIMONY","14.0","30-Jan-20"
"MAWANASUG","1.8999999999999986","30-Jan-20"
"MAXINDIA","3.0","30-Jan-20"
"MAXVIL","2.0500000000000043","30-Jan-20"
"MAYURUNIQ","18.399999999999977","30-Jan-20"
"MAZDA","10.5","30-Jan-20"
"MBAPL","0.0","30-Jan-20"
"MBECL","0.20000000000000018","30-Jan-20"
"MBLINFRA","0.1999999999999993","30-Jan-20"
"MCDHOLDING","0.6499999999999986","30-Jan-20"
"MCDOWELL-N","17.0","30-Jan-20"
"MCL","4.150000000000006","30-Jan-20"
"MCLEODRUSS","0.25","30-Jan-20"
"MCX","153.54999999999995","30-Jan-20"
"MEGASOFT","0.40000000000000036","30-Jan-20"
"MEGH","5.299999999999997","30-Jan-20"
"MELSTAR","0.0","30-Jan-20"
"MENONBE","1.0","30-Jan-20"
"MEP","1.6499999999999986","30-Jan-20"
"MERCATOR","0.0","30-Jan-20"
"METALFORGE","0.2999999999999998","30-Jan-20"
"METKORE","0.09999999999999998","30-Jan-20"
"METROPOLIS","50.149999999999864","30-Jan-20"
"MFSL","16.0","30-Jan-20"
"MGEL","0.0","30-Jan-20"
"MGL","38.049999999999955","30-Jan-20"
"MHRIL","6.25","30-Jan-20"
"MIC","0.09999999999999998","30-Jan-20"
"MIDHANI","6.900000000000006","30-Jan-20"
"MINDACORP","3.5","30-Jan-20"
"MINDAIND","15.299999999999955","30-Jan-20"
"MINDTECK","1.8499999999999979","30-Jan-20"
"MINDTREE","16.399999999999977","30-Jan-20"
"MIRCELECTR","0.6500000000000004","30-Jan-20"
"MIRZAINT","1.6499999999999986","30-Jan-20"
"MITTAL","1.0","30-Jan-20"
"MMFL","29.349999999999966","30-Jan-20"
"MMP","5.0","30-Jan-20"
"MMTC","0.8000000000000007","30-Jan-20"
"MODIRUBBER","0.14999999999999858","30-Jan-20"
"MOHITIND","0.30000000000000027","30-Jan-20"
"MOHOTAIND","0.5","30-Jan-20"
"MOIL","6.25","30-Jan-20"
"MOKSH","0.0","30-Jan-20"
"MOLDTECH","1.8999999999999986","30-Jan-20"
"MOLDTKPAC","7.5","30-Jan-20"
"MONTECARLO","7.949999999999989","30-Jan-20"
"MORARJEE","1.3000000000000007","30-Jan-20"
"MOREPENLAB","0.4499999999999993","30-Jan-20"
"MOTHERSUMI","5.0","30-Jan-20"
"MOTILALOFS","24.199999999999932","30-Jan-20"
"MOTOGENFIN","2.1000000000000014","30-Jan-20"
"MPHASIS","28.200000000000045","30-Jan-20"
"MPSLTD","71.35000000000002","30-Jan-20"
"MRF","1099.0","30-Jan-20"
"MRPL","2.5500000000000043","30-Jan-20"
"MSPL","0.25","30-Jan-20"
"MSTCLTD","10.0","30-Jan-20"
"MTEDUCARE","3.099999999999998","30-Jan-20"
"MTNL","0.29999999999999893","30-Jan-20"
"MUKANDENGG","0.8499999999999996","30-Jan-20"
"MUKANDLTD","1.3499999999999979","30-Jan-20"
"MUKANDLTD","0.05000000000000071","30-Jan-20"
"MUKTAARTS","1.0","30-Jan-20"
"MUNJALAU","1.8000000000000043","30-Jan-20"
"MUNJALSHOW","4.3999999999999915","30-Jan-20"
"MURUDCERA","1.1500000000000021","30-Jan-20"
"MUTHOOTCAP","21.899999999999977","30-Jan-20"
"MUTHOOTFIN","26.100000000000023","30-Jan-20"
"N100","11.910000000000082","30-Jan-20"
"NABARD","5.940000000000055","30-Jan-20"
"NACLIND","0.8500000000000014","30-Jan-20"
"NAGAFERT","0.2999999999999998","30-Jan-20"
"NAGREEKCAP","0.04999999999999982","30-Jan-20"
"NAGREEKEXP","0.75","30-Jan-20"
"NAHARCAP","6.799999999999997","30-Jan-20"
"NAHARINDUS","2.599999999999998","30-Jan-20"
"NAHARPOLY","1.1000000000000014","30-Jan-20"
"NAHARSPING","0.5","30-Jan-20"
"NAM-INDIA","10.899999999999977","30-Jan-20"
"NATCOPHARM","9.0","30-Jan-20"
"NATHBIOGEN","14.399999999999977","30-Jan-20"
"NATIONALUM","1.4500000000000028","30-Jan-20"
"NATNLSTEEL","0.050000000000000044","30-Jan-20"
"NAUKRI","95.0","30-Jan-20"
"NAVINFLUOR","85.0","30-Jan-20"
"NAVKARCORP","0.8000000000000007","30-Jan-20"
"NAVNETEDUL","1.5","30-Jan-20"
"NBCC","2.75","30-Jan-20"
"NBIFIN","0.0","30-Jan-20"
"NBVENTURES","6.349999999999994","30-Jan-20"
"NCC","2.9000000000000057","30-Jan-20"
"NCLIND","4.400000000000006","30-Jan-20"
"NDGL","10.950000000000045","30-Jan-20"
"NDL","2.3999999999999986","30-Jan-20"
"NDTV","0.6999999999999993","30-Jan-20"
"NECCLTD","0.5","30-Jan-20"
"NECLIFE","0.5","30-Jan-20"
"NELCAST","2.6499999999999986","30-Jan-20"
"NELCO","10.949999999999989","30-Jan-20"
"NEOGEN","32.80000000000001","30-Jan-20"
"NESCO","33.60000000000002","30-Jan-20"
"NESTLEIND","339.60000000000036","30-Jan-20"
"NETF","0.519999999999996","30-Jan-20"
"NETFCONSUM","0.46999999999999886","30-Jan-20"
"NETFDIVOPP","3.09","30-Jan-20"
"NETFLTGILT","0.05999999999999872","30-Jan-20"
"NETFMID150","0.8499999999999943","30-Jan-20"
"NETFNIF100","0.0","30-Jan-20"
"NETFNV20","0.8500000000000014","30-Jan-20"
"NETWORK18","1.5500000000000007","30-Jan-20"
"NEULANDLAB","22.600000000000023","30-Jan-20"
"NEWGEN","8.0","30-Jan-20"
"NEXTMEDIA","0.7999999999999989","30-Jan-20"
"NFL","1.1000000000000014","30-Jan-20"
"NH","14.949999999999989","30-Jan-20"
"NHAI","5.779999999999973","30-Jan-20"
"NHAI","19.0","30-Jan-20"
"NHAI","0.09999999999990905","30-Jan-20"
"NHAI","2.5","30-Jan-20"
"NHAI","12.980000000000018","30-Jan-20"
"NHAI","0.0","30-Jan-20"
"NHAI","2.990000000000009","30-Jan-20"
"NHAI","1.9100000000000819","30-Jan-20"
"NHBTF2014","45.0","30-Jan-20"
"NHPC","1.3499999999999979","30-Jan-20"
"NHPC","2.0","30-Jan-20"
"NIACL","8.150000000000006","30-Jan-20"
"NIBL","0.2999999999999998","30-Jan-20"
"NIFTYBEES","1.5","30-Jan-20"
"NIFTYEES","0.0","30-Jan-20"
"NIITLTD","2.3999999999999915","30-Jan-20"
"NIITTECH","102.95000000000005","30-Jan-20"
"NILAINFRA","0.25","30-Jan-20"
"NILASPACES","0.0","30-Jan-20"
"NILKAMAL","51.0","30-Jan-20"
"NIPPOBATRY","15.949999999999932","30-Jan-20"
"NITCO","0.9500000000000028","30-Jan-20"
"NITINFIRE","0.050000000000000044","30-Jan-20"
"NITINSPIN","4.399999999999999","30-Jan-20"
"NKIND","1.8000000000000007","30-Jan-20"
"NLCINDIA","1.75","30-Jan-20"
"NMDC","4.950000000000003","30-Jan-20"
"NOCIL","9.849999999999994","30-Jan-20"
"NOIDATOLL","0.2999999999999998","30-Jan-20"
"NPBET","1.6999999999999886","30-Jan-20"
"NRAIL","16.0","30-Jan-20"
"NRBBEARING","3.75","30-Jan-20"
"NSIL","28.950000000000045","30-Jan-20"
"NTL","0.050000000000000044","30-Jan-20"
"NTPC","2.75","30-Jan-20"
"NTPC","7.5499999999999545","30-Jan-20"
"NTPC","31.579999999999927","30-Jan-20"
"NTPC","0.11999999999999922","30-Jan-20"
"NTPC","0.0","30-Jan-20"
"NUCLEUS","8.899999999999977","30-Jan-20"
"NXTDIGITAL","11.899999999999977","30-Jan-20"
"OAL","12.550000000000011","30-Jan-20"
"OBEROIRLTY","29.75","30-Jan-20"
"OCCL","21.90000000000009","30-Jan-20"
"OFSS","96.55000000000018","30-Jan-20"
"OIL","3.25","30-Jan-20"
"OILCOUNTUB","0.0","30-Jan-20"
"OISL","0.10000000000000009","30-Jan-20"
"OLECTRA","6.300000000000011","30-Jan-20"
"OMAXAUTO","5.649999999999999","30-Jan-20"
"OMAXE","7.75","30-Jan-20"
"OMKARCHEM","0.25","30-Jan-20"
"OMMETALS","1.3000000000000007","30-Jan-20"
"ONELIFECAP","0.6000000000000005","30-Jan-20"
"ONEPOINT","1.3999999999999986","30-Jan-20"
"ONGC","2.549999999999997","30-Jan-20"
"ONMOBILE","0.9499999999999993","30-Jan-20"
"ONWARDTEC","1.9500000000000028","30-Jan-20"
"OPTIEMUS","2.6499999999999986","30-Jan-20"
"OPTOCIRCUI","0.10000000000000009","30-Jan-20"
"ORBTEXP","2.0","30-Jan-20"
"ORICONENT","1.5500000000000007","30-Jan-20"
"ORIENTABRA","0.8999999999999986","30-Jan-20"
"ORIENTALTL","0.1999999999999993","30-Jan-20"
"ORIENTBANK","1.0999999999999943","30-Jan-20"
"ORIENTBELL","4.0","30-Jan-20"
"ORIENTCEM","3.75","30-Jan-20"
"ORIENTELEC","12.849999999999994","30-Jan-20"
"ORIENTHOT","0.9500000000000028","30-Jan-20"
"ORIENTLTD","1.5","30-Jan-20"
"ORIENTPPR","0.8000000000000007","30-Jan-20"
"ORIENTREF","11.699999999999989","30-Jan-20"
"ORISSAMINE","85.40000000000009","30-Jan-20"
"ORTEL","0.09999999999999998","30-Jan-20"
"ORTINLABSS","0.40000000000000036","30-Jan-20"
"OSWALAGRO","0.5499999999999998","30-Jan-20"
"PAEL","0.20000000000000018","30-Jan-20"
"PAGEIND","843.9500000000007","30-Jan-20"
"PAISALO","23.80000000000001","30-Jan-20"
"PALASHSECU","0.5999999999999979","30-Jan-20"
"PALREDTEC","0.6499999999999986","30-Jan-20"
"PANACEABIO","2.5","30-Jan-20"
"PANACHE","4.349999999999994","30-Jan-20"
"PANAMAPET","3.299999999999997","30-Jan-20"
"PAPERPROD","7.300000000000011","30-Jan-20"
"PARABDRUGS","0.0","30-Jan-20"
"PARACABLES","0.7000000000000011","30-Jan-20"
"PARAGMILK","7.399999999999977","30-Jan-20"
"PARSVNATH","0.10000000000000009","30-Jan-20"
"PASHUPATI","21.75","30-Jan-20"
"PATELENG","1.9000000000000021","30-Jan-20"
"PATINTLOG","1.4499999999999993","30-Jan-20"
"PATSPINLTD","0.04999999999999982","30-Jan-20"
"PCJEWELLER","0.6500000000000021","30-Jan-20"
"PDMJEPAPER","0.6999999999999993","30-Jan-20"
"PDPL","0.050000000000000266","30-Jan-20"
"PDSMFL","12.0","30-Jan-20"
"PEARLPOLY","0.5500000000000007","30-Jan-20"
"PEL","150.30000000000018","30-Jan-20"
"PENIND","0.3999999999999986","30-Jan-20"
"PENINLAND","0.2999999999999998","30-Jan-20"
"PERSISTENT","26.850000000000023","30-Jan-20"
"PETRONENGG","0.40000000000000036","30-Jan-20"
"PETRONET","7.75","30-Jan-20"
"PFC","3.75","30-Jan-20"
"PFC","0.0","30-Jan-20"
"PFC","0.0","30-Jan-20"
"PFC","0.0","30-Jan-20"
"PFC","3.5","30-Jan-20"
"PFIZER","145.5","30-Jan-20"
"PFOCUS","5.899999999999999","30-Jan-20"
"PFS","0.75","30-Jan-20"
"PGEL","3.700000000000003","30-Jan-20"
"PGHH","505.60000000000036","30-Jan-20"
"PGHL","120.0","30-Jan-20"
"PGIL","7.550000000000011","30-Jan-20"
"PHILIPCARB","7.050000000000011","30-Jan-20"
"PHOENIXLTD","28.799999999999955","30-Jan-20"
"PIDILITIND","50.0","30-Jan-20"
"PIIND","43.799999999999955","30-Jan-20"
"PILANIINVS","27.950000000000045","30-Jan-20"
"PILITA","0.3000000000000007","30-Jan-20"
"PIONDIST","4.200000000000003","30-Jan-20"
"PIONEEREMB","1.3499999999999979","30-Jan-20"
"PITTIENG","0.8000000000000043","30-Jan-20"
"PKTEA","11.299999999999997","30-Jan-20"
"PLASTIBLEN","5.550000000000011","30-Jan-20"
"PNB","1.6000000000000014","30-Jan-20"
"PNBGILTS","0.4499999999999993","30-Jan-20"
"PNBHOUSING","14.550000000000011","30-Jan-20"
"PNC","0.6000000000000014","30-Jan-20"
"PNCINFRA","3.4499999999999886","30-Jan-20"
"PODDARHOUS","6.050000000000011","30-Jan-20"
"PODDARMENT","8.0","30-Jan-20"
"POKARNA","3.1500000000000057","30-Jan-20"
"POLYCAB","23.850000000000023","30-Jan-20"
"POLYMED","14.800000000000011","30-Jan-20"
"POLYPLEX","22.5","30-Jan-20"
"PONNIERODE","10.800000000000011","30-Jan-20"
"POWERGRID","3.8499999999999943","30-Jan-20"
"POWERMECH","23.649999999999977","30-Jan-20"
"PPAP","15.550000000000011","30-Jan-20"
"PPL","5.250000000000007","30-Jan-20"
"PRABHAT","1.5","30-Jan-20"
"PRADIP","0.10000000000000003","30-Jan-20"
"PRAENG","0.35000000000000053","30-Jan-20"
"PRAJIND","3.8499999999999943","30-Jan-20"
"PRAKASH","3.3999999999999986","30-Jan-20"
"PRECAM","1.3999999999999986","30-Jan-20"
"PRECOT","3.3500000000000014","30-Jan-20"
"PRECWIRE","9.5","30-Jan-20"
"PREMEXPLN","3.4000000000000057","30-Jan-20"
"PREMIERPOL","0.25","30-Jan-20"
"PRESSMN","3.849999999999998","30-Jan-20"
"PRESTIGE","9.899999999999977","30-Jan-20"
"PRICOLLTD","1.9000000000000057","30-Jan-20"
"PRIMESECU","2.4000000000000057","30-Jan-20"
"PRINCEPIPE","6.900000000000006","30-Jan-20"
"PROSEED","0.0","30-Jan-20"
"PROZONINTU","0.6000000000000014","30-Jan-20"
"PRSMJOHNSN","2.1500000000000057","30-Jan-20"
"PSB","0.6999999999999993","30-Jan-20"
"PSL","0.0","30-Jan-20"
"PSPPROJECT","11.799999999999955","30-Jan-20"
"PSUBNKBEES","0.39000000000000057","30-Jan-20"
"PTC","1.4000000000000057","30-Jan-20"
"PTL","0.5","30-Jan-20"
"PULZ","0.10000000000000142","30-Jan-20"
"PUNJABCHEM","24.299999999999955","30-Jan-20"
"PUNJLLOYD","0.09999999999999987","30-Jan-20"
"PURVA","2.200000000000003","30-Jan-20"
"PUSHPREALM","0.0","30-Jan-20"
"PVR","53.0","30-Jan-20"
"QGOLDHALF","17.799999999999955","30-Jan-20"
"QUESS","41.950000000000045","30-Jan-20"
"QUICKHEAL","4.150000000000006","30-Jan-20"
"RADAAN","0.10000000000000009","30-Jan-20"
"RADICO","29.69999999999999","30-Jan-20"
"RADIOCITY","1.4000000000000021","30-Jan-20"
"RAIN","4.900000000000006","30-Jan-20"
"RAJESHEXPO","11.0","30-Jan-20"
"RAJRAYON","0.05","30-Jan-20"
"RAJSREESUG","1.3000000000000007","30-Jan-20"
"RAJTV","2.6499999999999986","30-Jan-20"
"RALLIS","5.650000000000006","30-Jan-20"
"RAMANEWS","1.1999999999999993","30-Jan-20"
"RAMASTEEL","3.799999999999997","30-Jan-20"
"RAMCOCEM","26.0","30-Jan-20"
"RAMCOIND","10.549999999999983","30-Jan-20"
"RAMCOSYS","11.400000000000006","30-Jan-20"
"RAMKY","1.2000000000000028","30-Jan-20"
"RANASUG","0.39999999999999947","30-Jan-20"
"RANEENGINE","10.0","30-Jan-20"
"RANEHOLDIN","50.90000000000009","30-Jan-20"
"RATNAMANI","28.65000000000009","30-Jan-20"
"RAYMOND","14.049999999999955","30-Jan-20"
"RBL","13.350000000000023","30-Jan-20"
"RBLBANK","16.0","30-Jan-20"
"RCF","1.4500000000000028","30-Jan-20"
"RCOM","0.050000000000000044","30-Jan-20"
"RECLTD","3.1500000000000057","30-Jan-20"
"RECLTD","0.0","30-Jan-20"
"RECLTD","0.0","30-Jan-20"
"RECLTD","0.0","30-Jan-20"
"RECLTD","7.0","30-Jan-20"
"REDINGTON","6.400000000000006","30-Jan-20"
"REFEX","2.0500000000000043","30-Jan-20"
"REGENCERAM","0.0","30-Jan-20"
"RELAXO","15.0","30-Jan-20"
"RELCAPITAL","0.6500000000000004","30-Jan-20"
"RELIABLE","0.0","30-Jan-20"
"RELIANCE","39.700000000000045","30-Jan-20"
"RELIGARE","2.8500000000000014","30-Jan-20"
"RELINFRA","2.099999999999998","30-Jan-20"
"REMSONSIND","5.549999999999997","30-Jan-20"
"RENUKA","0.25","30-Jan-20"
"REPCOHOME","10.550000000000011","30-Jan-20"
"REPL","1.9000000000000057","30-Jan-20"
"REPRO","29.350000000000023","30-Jan-20"
"RESPONIND","2.1000000000000085","30-Jan-20"
"REVATHI","41.950000000000045","30-Jan-20"
"RGL","18.0","30-Jan-20"
"RHFL","0.0","30-Jan-20"
"RHFL","0.0","30-Jan-20"
"RHFL","0.0","30-Jan-20"
"RHFL","0.0","30-Jan-20"
"RICOAUTO","1.5","30-Jan-20"
"RIIL","12.599999999999966","30-Jan-20"
"RITES","13.899999999999977","30-Jan-20"
"RKDL","0.25","30-Jan-20"
"RKFORGE","19.0","30-Jan-20"
"RMCL","0.5","30-Jan-20"
"RML","16.0","30-Jan-20"
"RNAVAL","0.0","30-Jan-20"
"ROHITFERRO","0.09999999999999998","30-Jan-20"
"ROHLTD","4.8500000000000085","30-Jan-20"
"ROLLT","0.04999999999999982","30-Jan-20"
"ROLTA","0.15000000000000036","30-Jan-20"
"ROSSELLIND","0.0","30-Jan-20"
"RPGLIFE","8.949999999999989","30-Jan-20"
"RPOWER","0.0","30-Jan-20"
"RPPINFRA","2.25","30-Jan-20"
"RSSOFTWARE","1.1999999999999993","30-Jan-20"
"RSWM","9.099999999999994","30-Jan-20"
"RSYSTEMS","1.5","30-Jan-20"
"RTNINFRA","0.10000000000000009","30-Jan-20"
"RTNPOWER","0.050000000000000044","30-Jan-20"
"RUBYMILLS","19.69999999999999","30-Jan-20"
"RUCHI","0.0","30-Jan-20"
"RUCHINFRA","0.0","30-Jan-20"
"RUCHIRA","2.75","30-Jan-20"
"RUPA","12.399999999999977","30-Jan-20"
"RUSHIL","4.550000000000011","30-Jan-20"
"RVNL","2.0","30-Jan-20"
"SABTN","0.10000000000000009","30-Jan-20"
"SADBHAV","6.700000000000003","30-Jan-20"
"SADBHIN","3.8000000000000043","30-Jan-20"
"SAFARI","11.75","30-Jan-20"
"SAGARDEEP","3.6500000000000057","30-Jan-20"
"SAGCEM","14.650000000000091","30-Jan-20"
"SAIL","1.1499999999999986","30-Jan-20"
"SAKAR","5.0","30-Jan-20"
"SAKHTISUG","0.7000000000000011","30-Jan-20"
"SAKSOFT","9.050000000000011","30-Jan-20"
"SAKUMA","0.34999999999999964","30-Jan-20"
"SALASAR","3.5","30-Jan-20"
"SALONA","2.5","30-Jan-20"
"SALSTEEL","0.2999999999999998","30-Jan-20"
"SALZERELEC","4.650000000000006","30-Jan-20"
"SAMBHAAV","0.10000000000000009","30-Jan-20"
"SANCO","1.0","30-Jan-20"
"SANDESH","9.950000000000045","30-Jan-20"
"SANDHAR","11.0","30-Jan-20"
"SANGAMIND","2.75","30-Jan-20"
"SANGHIIND","1.3500000000000014","30-Jan-20"
"SANGHVIFOR","1.0","30-Jan-20"
"SANGHVIMOV","5.900000000000006","30-Jan-20"
"SANGINITA","1.0","30-Jan-20"
"SANOFI","112.44999999999982","30-Jan-20"
"SANWARIA","0.10000000000000009","30-Jan-20"
"SARDAEN","8.799999999999983","30-Jan-20"
"SAREGAMA","14.099999999999966","30-Jan-20"
"SARLAPOLY","1.3499999999999979","30-Jan-20"
"SARVESHWAR","0.1999999999999993","30-Jan-20"
"SASKEN","30.199999999999932","30-Jan-20"
"SASTASUNDR","3.6500000000000057","30-Jan-20"
"SATIA","8.799999999999997","30-Jan-20"
"SATIN","13.400000000000006","30-Jan-20"
"SBIETFQLTY","2.8100000000000023","30-Jan-20"
"SBILIFE","27.700000000000045","30-Jan-20"
"SBIN","11.100000000000023","30-Jan-20"
"SBIN","99.0","30-Jan-20"
"SBIN","69.0","30-Jan-20"
"SBIN","0.0","30-Jan-20"
"SCAPDVR","0.04999999999999999","30-Jan-20"
"SCHAEFFLER","88.64999999999964","30-Jan-20"
"SCHAND","4.25","30-Jan-20"
"SCHNEIDER","3.200000000000003","30-Jan-20"
"SCI","1.6000000000000014","30-Jan-20"
"SDBL","5.549999999999997","30-Jan-20"
"SEAMECLTD","19.80000000000001","30-Jan-20"
"SECURCRED","0.0","30-Jan-20"
"SELAN","4.700000000000017","30-Jan-20"
"SELMCL","0.04999999999999993","30-Jan-20"
"SEPOWER","0.20000000000000018","30-Jan-20"
"SEQUENT","7.6000000000000085","30-Jan-20"
"SERVOTECH","0.0","30-Jan-20"
"SESHAPAPER","4.199999999999989","30-Jan-20"
"SETCO","0.9499999999999993","30-Jan-20"
